@name	ISO/IEC 6937
@alias	ISO 6937
@alias	IEC 6937
@charset	x-cp20269
@codepage	20269
@filename-kte	iso-6937.kte
@import	fragments/ascii-all.txt
@import	fragments/latin1-c1.txt
0xCF64	0x010F	# LATIN SMALL LETTER D WITH CARON
0xCF65	0x011B	# LATIN SMALL LETTER E WITH CARON
0xCF6C	0x013E	# LATIN SMALL LETTER L WITH CARON
0xCF6E	0x0148	# LATIN SMALL LETTER N WITH CARON
0xCF72	0x0159	# LATIN SMALL LETTER R WITH CARON
0xCF73	0x0161	# LATIN SMALL LETTER S WITH CARON
0xCF74	0x0165	# LATIN SMALL LETTER T WITH CARON
0xCF7A	0x017E	# LATIN SMALL LETTER Z WITH CARON

0xD0	0x2015	# HORIZONTAL BAR
0xD1	0x00B9	# SUPERSCRIPT ONE
0xD2	0x00AE	# REGISTERED SIGN
0xD3	0x00A9	# COPYRIGHT SIGN
0xD4	0x2122	# TRADE MARK SIGN
0xD5	0x266A	# EIGHTH NOTE
0xD6	0x00AC	# NOT SIGN
0xD7	0x00A6	# BROKEN BAR

0xDC	0x215B	# VULGAR FRACTION ONE EIGHTH
0xDD	0x215C	# VULGAR FRACTION THREE EIGHTHS
0xDE	0x215D	# VULGAR FRACTION FIVE EIGHTHS
0xDF	0x215E	# VULGAR FRACTION SEVEN EIGHTHS
0xE0	0x2126	# OHM SIGN
0xE1	0x00C6	# LATIN CAPITAL LETTER AE
0xE2	0x0110	# LATIN CAPITAL LETTER D WITH STROKE
0xE3	0x00AA	# FEMININE ORDINAL INDICATOR
0xE4	0x0126	# LATIN CAPITAL LETTER H WITH STROKE

0xE6	0x0132	# LATIN CAPITAL LIGATURE IJ
0xE7	0x013F	# LATIN CAPITAL LETTER L WITH MIDDLE DOT
0xE8	0x0141	# LATIN CAPITAL LETTER L WITH STROKE
0xE9	0x00D8	# LATIN CAPITAL LETTER O WITH STROKE
0xEA	0x0152	# LATIN CAPITAL LIGATURE OE
0xEB	0x00BA	# MASCULINE ORDINAL INDICATOR
0xEC	0x00DE	# LATIN CAPITAL LETTER THORN
0xED	0x0166	# LATIN CAPITAL LETTER T WITH STROKE
0xEE	0x014A	# LATIN CAPITAL LETTER ENG
0xEF	0x0149	# LATIN SMALL LETTER N PRECEDED BY APOSTROPHE
0xF0	0x0138	# LATIN SMALL LETTER KRA
0xF1	0x00E6	# LATIN SMALL LETTER AE
0xF2	0x0111	# LATIN SMALL LETTER D WITH STROKE
0xF3	0x00F0	# LATIN SMALL LETTER ETH
0xF4	0x0127	# LATIN SMALL LETTER H WITH STROKE
0xF5	0x0131	# LATIN SMALL LETTER DOTLESS I
0xF6	0x0133	# LATIN SMALL LIGATURE IJ
0xF7	0x0140	# LATIN SMALL LETTER L WITH MIDDLE DOT
0xF8	0x0142	# LATIN SMALL LETTER L WITH STROKE
0xF9	0x00F8	# LATIN SMALL LETTER O WITH STROKE
0xFA	0x0153	# LATIN SMALL LIGATURE OE
0xFB	0x00DF	# LATIN SMALL LETTER SHARP S
0xFC	0x00FE	# LATIN SMALL LETTER THORN
0xFD	0x0167	# LATIN SMALL LETTER T WITH STROKE
0xFE	0x014B	# LATIN SMALL LETTER ENG
0xFF	0x00AD	# SOFT HYPHEN
